Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
2906,0.272015,67.299,0.00625,38.14,68.00,790.00
2907,0.501955,56.802,0.0617188,38.46,68.00,788.00
2908,0.228892,69.617,0.096875,38.46,68.00,788.00
2909,0.568227,61.681,0.0261719,38.20,68.00,788.00
2910,0.199433,49.393,0.766797,38.56,68.00,788.00
2911,0.40603,64.980,0.292187,38.44,68.00,788.00
2912,0.313346,36.303,0.189844,38.69,68.00,788.00
2913,0.411309,64.545,0.187891,38.46,67.00,789.00
2914,0.225986,66.882,0.542969,38.41,67.00,789.00
2915,0.207934,43.085,0,38.72,67.00,789.00
2916,0.218991,47.105,0.127734,38.59,67.00,789.00
2917,0.431616,45.251,0.234375,38.59,67.00,789.00
2918,0.0340281,34.894,0.0625,38.56,67.00,789.00
2919,0.44878,67.447,0.179297,38.42,67.00,789.00
2920,0.0302811,31.778,0.0261719,38.75,67.00,789.00
2921,0.189145,72.225,0.0363281,38.65,68.00,790.00
2922,0.714947,68.603,0.287891,38.42,68.00,790.00
2923,0.219049,67.318,0.197656,38.30,68.00,790.00
2924,0.120139,74.151,0.697266,38.43,68.00,790.00
2925,0.23722,60.755,0.234766,38.26,68.00,790.00
2926,0.226289,44.609,0.173438,38.41,68.00,790.00
2927,0.567023,74.668,0.238672,38.47,68.00,790.00
2928,0.322248,41.429,0,38.53,68.00,789.00
2929,0.285505,53.745,0,38.65,68.00,789.00
2930,0.289831,77.763,0.00585938,38.58,68.00,789.00
2931,0.145216,40.875,0.025,38.57,68.00,789.00
2932,0.287524,70.714,0,38.44,68.00,789.00
2933,0.0516596,58.757,0,38.17,68.00,789.00
2934,0.292089,60.858,0,38.33,68.00,789.00
2935,0.254518,40.319,0.0101563,38.72,68.00,789.00
2936,0.393678,68.847,0.078125,39.10,68.00,789.00
2937,0.301609,70.695,0.0835938,39.69,68.00,789.00
2938,0.296602,43.082,0.0507812,39.64,68.00,789.00
2939,0.214143,73.320,0.161328,40.01,68.00,789.00
2940,0.040493,48.866,0.110156,41.05,68.00,789.00
2941,0.0380583,48.322,0.0660156,41.69,68.00,789.00
2942,0.572353,52.926,0.190234,41.89,68.00,789.00
2943,0.132155,69.770,0.224609,44.34,68.00,789.00
2944,0.168883,89.160,0.180859,45.00,68.00,789.00
2945,0.279656,48.984,0.117188,45.93,68.00,789.00
2946,0.735225,79.128,0.405859,44.15,68.00,789.00
2947,0.191587,66.258,0.216797,44.11,68.00,789.00
2948,0.228986,60.751,0.841797,44.05,68.00,789.00
2949,0.220251,73.878,0.240625,44.33,68.00,789.00
2950,0.189249,63.888,0.242578,44.19,68.00,790.00
2951,0.493134,73.086,0.457422,44.20,68.00,790.00
2952,0.0215292,23.296,0,44.22,68.00,790.00
2953,0.238179,52.271,0.101562,43.94,68.00,790.00
2954,0.236091,68.793,0.282422,44.12,68.00,790.00
2955,0.31431,43.867,0.148828,43.98,68.00,790.00
2956,0.198674,42.380,0.152344,44.11,68.00,790.00
2957,0.0338488,41.982,0.0226563,41.29,68.00,788.00
