Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
2951,0.0491123,74.984,1.14609,34.66,68.00,695.00
2952,0.328904,76.820,0.161719,34.40,68.00,695.00
2953,0.0689974,58.454,0,34.38,68.00,695.00
2954,0.487298,61.853,0,34.58,68.00,695.00
2955,0.640873,74.399,0.586328,34.52,68.00,695.00
2956,0.229218,79.803,0.196484,34.64,68.00,695.00
2957,0.117035,20.134,0.053125,34.90,68.00,695.00
2958,0.369429,55.248,0.170313,34.33,68.00,695.00
2959,0.277032,75.442,0.128516,34.40,68.00,695.00
2960,0.466746,80.336,0.273047,34.35,68.00,695.00
2961,0.0961781,51.489,0,34.83,68.00,695.00
2962,0.841759,72.246,0.245703,34.50,68.00,695.00
2963,0.216472,75.675,0.0617188,34.84,68.00,695.00
2964,0.683111,80.758,0.0460938,34.68,68.00,695.00
2965,0.285549,71.010,0,34.44,68.00,695.00
2966,0.223051,75.825,0,34.34,68.00,695.00
2967,0.36599,74.975,0,34.75,68.00,694.00
2968,0.193384,20.155,0,34.23,68.00,694.00
2969,0.138263,89.464,1.4125,35.89,68.00,694.00
2970,0.264845,77.067,0.0894531,36.10,68.00,694.00
2971,0.268117,69.181,0,34.64,68.00,694.00
2972,0.149987,57.675,0,35.18,68.00,694.00
2973,0.338869,84.623,0,34.55,68.00,694.00
2974,0.560776,84.493,0.00273438,34.88,68.00,694.00
2975,0.273022,42.917,0.0890625,34.52,68.00,694.00
